Time (s),LVDT (V),Potentiometer (V),Accelerometer (V),Tachometer (V)
9.195,2.1188,4.0191,2.7081,.0034
9.2,2.1282,4.0185,2.6874,-.0037
9.205,2.1382,4.0207,2.6861,-.0006
9.21,2.1123,4.0191,2.6306,-.0016
9.215,2.0987,4.0194,2.5972,-.0022
9.22,2.1262,4.0194,2.6394,-.0003
9.225,2.1032,4.0246,2.6624,-.0031
9.23,2.1337,4.0198,2.6773,-.0043
9.235,2.1048,4.0204,2.6647,-.0061
9.24,2.1353,4.0207,2.6676,-.0092
9.245,2.1104,4.0188,2.6838,-.0097
9.25,2.1545,4.0217,2.6669,-.0087
9.255,2.1331,4.0223,2.6663,-.0063
9.26,2.1272,4.0227,2.6981,-.0006
9.265,2.1366,4.0236,2.7097,.0016
9.27,2.1434,4.0223,2.7029,.0018
9.275,2.1198,4.0223,2.712,.0007
9.28,2.124,4.0214,2.6942,-.0029
9.285,2.1162,4.022,2.6779,-.0021
9.29,2.1379,4.034,2.6452,-.0043
9.295,2.1376,4.0227,2.5939,-.0066
9.3,2.1331,4.024,2.6274,-.0089
9.305,2.1194,4.0243,2.6887,-.0102
9.31,2.1068,4.0204,2.6802,-.0126
9.315,2.1246,4.0253,2.6971,-.0149
9.32,2.1253,4.0259,2.702,-.0121
9.325,2.1168,4.0259,2.725,-.0068
9.33,2.1275,4.0279,2.7448,-.0011
9.335,2.1318,4.0269,2.7383,.0016
9.34,2.1334,4.0262,2.7029,.0023
9.345,2.136,4.0295,2.6491,.0018
9.35,2.1421,4.0269,2.6744,-.0005
9.355,2.1311,4.0243,2.7039,.0029
9.36,2.1188,4.0269,2.6883,.0018
9.365,2.1554,4.0275,2.665,-.0018
9.37,2.1363,4.0259,2.6154,-.0048
9.375,2.1207,4.0266,2.6332,-.0013
9.38,2.1457,4.0269,2.6744,-.0018
9.385,2.1357,4.0272,2.7,-.0018
9.39,2.1152,4.0282,2.6906,-.0035
9.395,2.1288,4.0266,2.6922,-.0053
9.4,2.0575,4.0285,2.6974,.0015
9.405,2.1227,4.0282,2.7156,.0055
9.41,2.1561,4.0321,2.712,.0054
9.415,2.1421,4.0262,2.6796,.0033
9.42,2.149,4.0262,2.6582,-.0032
9.425,2.1337,4.0282,2.6332,-.0076
9.43,2.125,4.0311,2.6332,-.0086
9.435,2.1538,4.0301,2.6261,-.0047
9.44,2.1301,4.0259,2.6604,-.0058
9.445,2.1674,4.0308,2.6981,-.0061
9.45,2.1305,4.0314,2.7097,-.0071
9.455,2.1091,4.0311,2.724,-.0092
9.46,2.1519,4.0318,2.711,-.0029
9.465,2.1525,4.0321,2.7084,.002
9.47,2.1574,4.0308,2.7188,.0036
9.475,2.1528,4.035,2.6786,.0031
9.48,2.1561,4.0311,2.6763,
9.485,2.1334,4.0318,2.6585,.001
9.49,2.1541,4.0318,2.6325,.002
9.495,2.1561,4.0311,2.6436,.0026
9.5,2.1499,4.0318,2.6708,.0008
9.505,2.1558,4.035,2.6786,.0025
9.51,2.1606,4.0314,2.676,.0023
9.515,2.1262,4.0314,2.6689,.0023
9.52,2.1522,4.0321,2.6685,.0033
9.525,2.1353,4.0366,2.6744,.0026
9.53,2.1295,4.0318,2.6682,.0026
9.535,2.1603,4.0324,2.676,.0033
9.54,2.1428,4.033,2.6802,.0015
9.545,2.1408,4.0295,2.7052,.0025
9.55,2.1402,4.0318,2.6964,.0023
9.555,2.1545,4.0314,2.7191,.0023
9.56,2.112,4.0314,2.6919,.0031
9.565,2.1528,4.0324,2.6857,.0021
9.57,2.1344,4.0318,2.6893,.0028
9.575,2.1337,4.0321,2.6857,.0015
9.58,2.146,4.0292,2.675,.0023
9.585,2.1376,4.0318,2.6906,.0068
9.59,2.1357,4.0476,2.6656,.0026
9.595,2.1376,4.0321,2.687,.0021
9.6,2.1467,4.0314,2.6653,.0029
9.605,2.136,4.0347,2.6741,.0025
9.61,2.146,4.0288,2.6643,.0026
9.615,2.1629,4.0318,2.6582,.0034
9.62,2.1305,4.0321,2.6776,.0026
9.625,2.1324,4.0318,2.6718,.0018
9.63,2.1645,4.0314,2.6906,.0023
9.635,2.1392,4.0318,2.6835,.0023
9.64,2.1402,4.0314,2.6883,.0008
9.645,2.1843,4.0318,2.6854,.0031
9.65,2.1464,4.0318,2.69,.0025
9.655,2.1405,4.0318,2.6741,.0023
9.66,2.1444,4.0321,2.6815,.0002
9.665,2.1545,4.0272,2.664,.001
9.67,2.1447,4.0301,2.6831,.005
9.675,2.1499,4.0486,2.6932,.0002
9.68,2.1597,4.0318,2.6757,
9.685,2.125,4.0334,2.6692,.0005
9.69,2.1473,4.0324,2.6604,.0007
9.695,2.1405,4.0295,2.676,.0008
9.7,2.1639,4.0321,2.7023,.0015
9.705,2.1418,4.0324,2.6912,-.0003
9.71,2.1146,4.0321,2.6779,.0002
9.715,2.1626,4.033,2.6708,.0002
9.72,2.1386,4.0324,2.688,
9.725,2.1431,4.0327,2.6955,.0008
9.73,2.124,4.033,2.6789,.0013
9.735,2.1395,4.0321,2.6718,.001
9.74,2.1292,4.0327,2.6799,.0008
9.745,2.1347,4.033,2.6997,.0015
9.75,2.1538,4.0308,2.7191,.0025
9.755,2.1457,4.0321,2.7075,.0033
9.76,2.1551,4.0428,2.7078,.0049
9.765,2.1593,4.0327,2.676,.0046
9.77,2.16,4.034,2.6935,.0015
9.775,2.1574,4.033,2.6893,.0015
9.78,2.148,4.035,2.6218,-.009
9.785,2.1288,4.033,2.5939,-.01
9.79,2.1616,4.0337,2.5829,-.01
9.795,2.1837,4.034,2.653,-.0073
9.8,2.1535,4.0318,2.7915,.0031
9.805,2.1551,4.035,2.7843,.0109
9.81,2.1577,4.034,2.7529,.006
9.815,2.16,4.0343,2.725,.0025
9.82,2.1515,4.0337,2.6316,-.0097
9.825,2.1687,4.0279,2.6144,-.0043
9.83,2.1519,4.0343,2.5982,.001
9.835,2.1597,4.0324,2.6416,.0041
9.84,2.1441,4.035,2.713,.006
9.845,2.1593,4.0382,2.7279,.0033
9.85,2.1629,4.034,2.7282,.0031
9.855,2.1415,4.0347,2.7094,.0021
9.86,2.1755,4.034,2.6951,-.0003
9.865,2.136,4.0321,2.6442,.001
9.87,2.1519,4.034,2.6452,.0023
9.875,2.1807,4.0334,2.6543,.0029
9.88,2.1499,4.0347,2.6698,.0036
9.885,2.1373,4.036,2.6922,.0028
9.89,2.1921,4.0343,2.7016,.0025
9.895,2.1493,4.0347,2.7178,.0031
9.9,2.1386,4.0395,2.7039,.0033
9.905,2.1392,4.0337,2.6779,.0002
9.91,2.1412,4.0259,2.6621,.0025
9.915,2.1561,4.034,2.6708,.002
9.92,2.1318,4.0318,2.6429,.0033
9.925,2.1399,4.0353,2.6734,.0044
9.93,2.1571,4.0356,2.6844,.0023
9.935,2.1454,4.0347,2.6838,.0029
9.94,2.1661,4.0347,2.7062,.0025
9.945,2.1425,4.0343,2.6867,.001
9.95,2.1347,4.034,2.6844,.0025
9.955,2.1525,4.035,2.6698,.0026
9.96,2.1451,4.0343,2.6783,.0029
9.965,2.1285,4.0347,2.6604,.0044
9.97,2.1357,4.0343,2.6831,.0025
9.975,2.147,4.034,2.6789,.0026
9.98,2.1665,4.0347,2.677,.0008
9.985,2.1603,4.0272,2.6893,.0023
9.99,2.1464,4.035,2.676,.0062
9.995,2.1451,4.0493,2.6883,.0026
10,2.1353,4.0347,2.6916,.0026
10.005,2.0568,4.0369,2.6997,.0041
10.01,2.0773,4.0366,2.6763,.0039
10.015,2.1026,4.0363,2.6912,-.0029
10.02,2.0964,4.0353,2.6851,.0013
10.025,2.0961,4.0366,2.6805,.0018
10.03,2.1564,4.036,2.6942,-.0001
10.035,2.0695,4.0369,2.6861,.0018
10.04,2.1545,4.0392,2.6598,.0015
10.045,2.147,4.0366,2.6728,.002
10.05,2.1603,4.0366,2.497,-.0181
10.055,2.1502,4.0373,2.4765,-.039
10.06,2.1473,4.0395,2.5518,-.0495
10.065,2.1678,4.0441,2.5839,-.0843
10.07,2.1781,4.048,2.34,-.1254
10.075,2.1927,4.0519,2.2797,-.1607
10.08,2.209,4.0593,2.3244,-.1917
10.085,2.232,4.0694,2.4052,-.2184
10.09,2.2466,4.0778,2.483,-.2419
10.095,2.2683,4.0879,2.4619,-.2618
10.1,2.28,4.0986,2.4934,-.2801
10.105,2.2981,4.1122,2.4918,-.2937
10.11,2.3127,4.1232,2.6394,-.2951
10.115,2.327,4.1349,2.6711,-.2992
10.12,2.3507,4.1498,2.5686,-.3118
10.125,2.3763,4.1592,2.5794,-.311
10.13,2.4026,4.1754,2.4895,-.3192
10.135,2.434,4.1874,2.5213,-.3413
10.14,2.4626,4.2024,2.5599,-.3494
10.145,2.4885,4.216,2.6397,-.3675
10.15,2.533,4.2335,2.5508,-.3847
10.155,2.5586,4.2478,2.5129,-.3924
10.16,2.5962,4.2633,2.6095,-.4007
10.165,2.6277,4.2838,2.6961,-.3919
10.17,2.6559,4.298,2.7269,-.3945
10.175,2.6984,4.3149,2.7328,-.4031
10.18,2.7347,4.3314,2.7201,-.4025
10.185,2.7668,4.349,2.6818,-.4012
10.19,2.7817,4.3678,2.6306,-.4055
10.195,2.8035,4.3876,2.663,-.4046
10.2,2.8417,4.3986,2.6861,-.3919
10.205,2.8622,4.4148,2.7295,-.3882
10.21,2.8878,4.431,2.6815,-.3976
10.215,2.9228,4.4463,2.6903,-.3994
10.22,2.9582,4.4628,2.6637,-.4125
10.225,3.0007,4.48,2.651,-.4211
10.23,3.0393,4.4965,2.6857,-.4059
10.235,3.0587,4.5128,2.6984,-.4036
10.24,3.086,4.5283,2.7237,-.4093
10.245,3.1265,4.5458,2.7007,-.4115
10.25,3.1661,4.5621,2.675,-.4117
10.255,3.2066,4.5763,2.651,-.413
10.26,3.2319,4.5916,2.6634,-.4131
10.265,3.2702,4.6114,2.6698,-.4086
10.27,3.2942,4.6289,2.6659,-.4086
10.275,3.3428,4.6451,2.6643,-.4123
10.28,3.3672,4.6613,2.6929,-.3944
10.285,3.387,4.6863,2.6851,-.3931
10.29,3.4071,4.696,2.6514,-.4
10.295,3.4385,4.7109,2.6666,-.3948
10.3,3.4703,4.7288,2.7026,-.3992
10.305,3.5131,4.7469,2.6919,-.4025
10.31,3.5381,4.7609,2.6682,-.4038
10.315,3.5602,4.7787,2.6445,-.4159
10.32,3.603,4.7943,2.6851,-.4062
10.325,3.6374,4.8115,2.6588,-.4133
10.33,3.6883,4.8303,2.6776,-.4216
10.335,3.7298,4.8472,2.6877,-.4167
10.34,3.7473,4.8621,2.6672,-.4269
10.345,3.7843,4.8806,2.6377,-.4306
10.35,3.8206,4.8945,2.6656,-.4219
10.355,3.878,4.9159,2.7042,-.4195
10.36,3.8816,4.9331,2.6666,-.4182
10.365,3.916,4.9516,2.6666,-.4193
10.37,3.9435,4.9668,2.6601,-.436
10.375,3.9922,4.9869,2.6082,-.4475
10.38,4.0236,5.0058,2.5722,-.4594
10.385,4.0421,5.0226,2.6776,-.4573
10.39,4.0713,5.0411,2.6617,-.4535
10.395,4.1093,5.0697,2.687,-.4603
10.4,4.1689,5.0787,2.6455,-.463
10.405,4.1955,5.0966,2.5923,-.4709
10.41,4.2299,5.1177,2.5943,-.474
10.415,4.2705,5.1371,2.5829,-.4841
10.42,4.3301,5.1553,2.6497,-.4834
10.425,4.371,5.176,2.6679,-.4842
10.43,4.4015,5.1955,2.6394,-.4777
10.435,4.4433,5.2137,2.639,-.4815
10.44,4.4894,5.2347,2.6306,-.4896
10.445,4.5264,5.2555,2.5936,-.4991
10.45,4.5633,5.2746,2.5839,-.5051
10.455,4.589,5.2993,2.6429,-.5121
10.46,4.6272,5.3194,2.6387,-.5216
10.465,4.6727,5.3431,2.6403,-.5427
10.47,4.7044,5.3645,2.6027,-.5431
10.475,4.7508,5.3869,2.6351,-.5435
10.48,4.7884,5.4073,2.6202,-.5538
10.485,4.8403,5.4329,2.5946,-.5438
10.49,4.8799,5.4566,2.6017,-.5601
10.495,4.9363,5.4793,2.5975,-.5784
10.5,4.9847,5.504,2.6235,-.5896
10.505,5.0369,5.5257,2.6384,-.606
10.51,5.0787,5.5513,2.6338,-.6115
10.515,5.1365,5.574,2.5975,-.6149
10.52,5.1867,5.6019,2.5907,-.6199
10.525,5.2328,5.6236,2.6134,-.626
10.53,5.2909,5.6525,2.567,-.6327
10.535,5.3395,5.6794,2.5485,-.6424
10.54,5.3862,5.7008,2.568,-.6516
10.545,5.4371,5.7333,2.5806,-.6519
10.55,5.4868,5.7586,2.5826,-.6591
10.555,5.5299,5.7858,2.5787,-.6728
10.56,5.5831,5.8134,2.5803,-.6876
10.565,5.6418,5.8426,2.6134,-.7031
10.57,5.6969,5.8685,2.5943,-.7196
10.575,5.7495,5.9029,2.6034,-.7287
10.58,5.8176,5.9337,2.5939,-.724
10.585,5.8669,5.9623,2.5573,-.7288
10.59,5.9392,5.9934,2.5644,-.7475
10.595,6.0106,6.0216,2.6254,-.7645
10.6,6.0706,6.0518,2.6212,-.7815
10.605,6.1338,6.0839,2.5622,-.7913
10.61,6.1974,6.1153,2.5884,-.8012
10.615,6.2626,6.1488,2.6491,-.7956
10.62,6.3236,6.1809,2.5972,-.7993
10.625,6.382,6.2126,2.5729,-.792
10.63,6.4436,6.2464,2.5794,-.8121
10.635,6.5136,6.2821,2.5946,-.8088
10.64,6.5665,6.3142,2.6037,-.8252
10.645,6.645,6.3463,2.5411,-.8493
10.65,6.6914,6.3787,2.6076,-.8597
10.655,6.7696,6.4137,2.6043,-.8768
10.66,6.8357,6.4494,2.6257,-.8522
10.665,6.9071,6.4851,2.5897,-.889
10.67,6.9904,6.5192,2.5579,-.9081
10.675,7.0475,6.5558,2.6111,-.9228
10.68,7.1461,6.5957,2.5541,-.9393
10.685,7.1993,6.6307,2.5972,-.9354
10.69,7.2982,6.6661,2.6128,-.9283
10.695,7.3553,6.7027,2.5881,-.9167
10.7,7.4228,6.7417,2.6228,-.9346
10.705,7.5217,6.779,2.6345,-.9473
10.71,7.5905,6.8176,2.5936,-.9484
10.715,7.6751,6.8565,2.5881,-.9625
10.72,7.7345,6.8954,2.6293,-.9816
10.725,7.8263,6.9395,2.6034,-.9689
10.73,7.8827,6.9742,2.6257,-.9691
10.735,7.9706,7.0131,2.6754,-.994
10.74,8.0332,7.0514,2.6046,-1.0141
10.745,8.1215,7.0887,2.6021,-1.0157
10.75,8.1779,7.1319,2.6689,-1.0094
10.755,8.2664,7.1711,2.9426,-.9664
10.76,8.3521,7.2094,3.3357,-.8546
10.765,8.4166,7.2434,3.4298,-.7879
10.77,8.4851,7.2733,3.5076,-.7146
10.775,8.5503,7.2995,3.5913,-.6337
10.78,8.5892,7.3239,3.6341,-.5527
10.785,8.6407,7.3446,3.5293,-.4781
10.79,8.6806,7.3631,3.5024,-.3853
10.795,8.6891,7.3761,3.4716,-.2971
10.8,8.7137,7.3861,3.4638,-.2074
10.805,8.7257,7.3936,3.4337,-.1352
10.81,8.7384,7.3939,3.3892,-.0691
10.815,8.7332,7.3985,3.4067,-.0058
10.82,8.7296,7.3972,3.3471,.0418
10.825,8.7254,7.3962,3.204,.0871
10.83,8.6926,7.392,2.5725,.0824
10.835,8.6991,7.3897,2.6685,.0766
10.84,8.692,7.3861,2.8408,.0709
10.845,8.6884,7.3917,2.6059,.0455
10.85,8.6913,7.3845,2.278,.0025
10.855,8.6965,7.3871,2.4691,.0117
10.86,8.7212,7.3839,2.8031,.0191
10.865,8.7014,7.3836,2.7402,.005
10.87,8.7027,7.3839,2.8025,.0225
10.875,8.6965,7.381,2.9099,.058
10.88,8.6826,7.3787,2.99,.1009
10.885,8.6803,7.3741,2.9588,.1318
10.89,8.6628,7.369,2.9196,.164
10.895,8.644,7.3615,2.9617,.188
10.9,8.6378,7.3534,2.9507,.1962
10.905,8.608,7.3469,2.7911,.2082
10.91,8.5927,7.3385,2.5213,.203
10.915,8.6015,7.3284,2.6419,.195
10.92,8.5681,7.3219,2.687,.1859
10.925,8.5402,7.3164,2.4746,.158
10.93,8.5441,7.3106,2.3461,.1302
10.935,8.5428,7.3054,2.4642,.1323
10.94,8.5412,7.3018,2.6001,.1174
10.945,8.535,7.2966,2.5794,.0863
10.95,8.5327,7.2937,2.7973,.0988
10.955,8.5237,7.2885,2.8151,.1143
10.96,8.5149,7.2856,2.7931,.1334
10.965,8.5129,7.2768,2.8693,.1606
10.97,8.4938,7.2717,2.964,.1862
10.975,8.4685,7.2629,2.8914,.1826
10.98,8.4565,7.2571,2.8171,.1801
10.985,8.438,7.2415,2.809,.1982
10.99,8.4919,7.2405,2.6812,.1933
10.995,8.3985,7.2334,2.6251,.1875
11,8.3916,7.2256,2.5842,.1828
11.005,8.4802,7.2155,2.5557,.1682
11.01,8.3722,7.211,2.423,.1491
11.015,8.3566,7.2068,2.4928,.1401
11.02,8.3453,7.2013,2.5978,.1274
11.025,8.3371,7.1983,2.5459,.1046
11.03,8.3355,7.1925,2.665,.1074
11.035,8.3258,7.1912,2.6601,.1195
11.04,8.3067,7.1825,2.6514,.1409
11.045,8.293,7.1773,2.7957,.1597
11.05,8.2794,7.1575,2.9361,.1775
11.055,8.2554,7.1627,2.846,.1804
11.06,8.2496,7.1526,2.677,.1712
11.065,8.2363,7.1494,2.7045,.1878
11.07,8.3161,7.1387,2.6815,.1943
11.075,8.2356,7.1345,2.6264,.1836
11.08,8.3083,7.127,2.5216,.1648
11.085,8.1889,7.1212,2.4684,.1506
11.09,8.1568,7.113,2.4934,.1274
11.095,8.1607,7.1114,2.545,.1134
11.1,8.1296,7.1056,2.592,.0934
11.105,8.1545,7.1046,2.5401,.0695
11.11,8.1523,7.1014,2.6783,.0758
11.115,8.1432,7.1082,2.6945,.0842
11.12,8.1276,7.0939,2.7172,.1077
11.125,8.1169,7.09,2.8888,.1278
11.13,8.102,7.0855,3.024,.144
11.135,8.0919,7.0845,2.9196,.1422
11.14,8.0773,7.0744,2.7506,.1516
11.145,8.0783,7.0686,2.7405,.1729
11.15,8.0867,7.0618,2.6222,.1789
11.155,8.125,7.0553,2.6556,.1775
11.16,8.1471,7.0491,2.6549,.1558
11.165,8.0342,7.0414,2.4976,.1297
11.17,8.0079,7.0394,2.3958,.1059
11.175,8.0144,7.0349,2.497,.0954
11.18,8.0245,7.0339,2.5544,.0894
11.185,8.0105,7.029,2.4963,.0622
11.19,7.9982,7.0284,2.6011,.0661
11.195,7.9979,7.0251,2.64,.0771
11.2,7.9872,7.0206,2.6445,.0829
11.205,7.9778,7.017,2.7594,.0952
11.21,7.9628,7.0131,2.858,.1078
11.215,7.9482,7.0102,2.7808,.1048
11.22,7.9353,7.0024,2.6906,.1151
11.225,7.9314,7.0002,2.7697,.1436
11.23,7.922,6.996,2.8025,.1474
11.235,8.0096,6.9895,2.7156,.1386
11.24,7.9324,6.9836,2.6455,.1158
11.245,7.9194,6.9911,2.4973,.0973
11.25,7.9427,6.9768,2.4538,.0763
11.255,7.8753,6.9745,2.5171,.069
11.26,7.9307,6.9703,2.6189,.0603
11.265,7.983,6.9703,2.6179,.0411
11.27,7.8837,6.9681,2.6436,.0366
11.275,7.8785,6.9655,2.6653,.0411
11.28,7.8831,6.9642,2.7204,.0562
11.285,7.8594,6.9609,2.833,.0709
11.29,7.8435,6.959,2.8469,.081
11.295,7.8328,6.9531,2.7915,.0836
11.3,7.8263,6.9525,2.7707,.1033
11.305,7.8256,6.9483,2.8764,.1362
11.31,7.8172,6.9415,2.8041,.1336
11.315,7.8136,6.9382,2.737,.1316
11.32,7.8185,6.9353,2.6312,.1095
11.325,7.8714,6.9298,2.447,.084
11.33,7.848,6.9259,2.3967,.0782
11.335,7.8775,6.9223,2.5819,.0849
11.34,7.8471,6.9194,2.6267,.0721
11.345,7.7848,6.9181,2.5018,.0429
11.35,7.7682,6.9158,2.5589,.0334
11.355,7.7689,6.9145,2.5978,.0347
11.36,7.7588,6.9113,2.6303,.0429
11.365,7.7517,6.9119,2.7451,.0476
11.37,7.7601,6.91,2.7986,.0509
11.375,7.7614,6.9061,2.7298,.0517
11.38,7.7377,6.9058,2.7188,.0598
11.385,7.7407,6.9032,2.7714,.0764
11.39,7.7501,6.9006,2.7256,.0764
11.395,7.7364,6.8977,2.7237,.0803
11.4,7.7351,6.8944,2.7431,.0803
11.405,7.7403,6.8918,2.7065,.0773
11.41,7.7413,6.8883,2.6316,.0727
11.415,7.7306,6.8857,2.664,.0787
11.42,7.7303,6.8727,2.6559,.0695
11.425,7.7261,6.8785,2.6825,.0677
11.43,7.7157,6.8766,2.6828,.0598
11.435,7.7008,6.8763,2.5962,.0513
11.44,7.6949,6.8717,2.6196,.0423
11.445,7.6855,6.8727,2.6004,.03
11.45,7.6839,6.8721,2.6095,.0292
11.455,7.6862,6.8711,2.6394,.0285
11.46,7.6667,6.8675,2.6679,.036
11.465,7.6563,6.8685,2.7538,.0434
11.47,7.6605,6.8665,2.7538,.0479
11.475,7.6651,6.8649,2.737,.0515
11.48,7.6573,6.8613,2.7396,.0596
11.485,7.6651,6.8724,2.7626,.074
11.49,7.6404,6.8568,2.7088,.0779
11.495,7.6375,6.8545,2.6559,.0785
11.5,7.631,6.8506,2.6737,.079
11.505,7.6278,6.8506,2.6144,.0729
11.51,7.6975,6.8448,2.5845,.0599
11.515,7.6404,6.8422,2.6225,.0554
11.52,7.6667,6.8416,2.6147,.0392
11.525,7.6148,6.8399,2.4957,.0148
11.53,7.6177,6.8399,2.482,.0107
11.535,7.6229,6.839,2.5842,.0133
11.54,7.6015,6.8386,2.6831,.0117
11.545,7.5992,6.8383,2.725,.012
11.55,7.6031,6.8325,2.7957,.0159
11.555,7.6226,6.8354,2.7065,.0139
11.56,7.6288,6.8351,2.7221,.0269
11.565,7.6288,6.8351,2.8307,.0478
11.57,7.6262,6.8318,2.8755,.0615
11.575,7.6129,6.8315,2.8035,.0615
11.58,7.6138,6.8283,2.6951,.0682
11.585,7.6083,6.8253,2.7344,.0777
11.59,7.5895,6.8221,2.7237,.0782
11.595,7.5915,6.8273,2.7234,.0729
11.6,7.656,6.8176,2.639,.0575
11.605,7.5662,6.8156,2.5035,.0384
11.61,7.5678,6.8133,2.4762,.0311
11.615,7.5746,6.8163,2.557,.0254
11.62,7.5804,6.8107,2.5862,.0151
11.625,7.5791,6.8117,2.5797,.0029
11.63,7.5856,6.8124,2.714,.0076
11.635,7.5908,6.813,2.6831,.0105
11.64,7.5795,6.8114,2.6387,.017
11.645,7.5808,6.8098,2.7607,.0306
11.65,7.5759,6.8095,2.7947,.0381
11.655,7.5619,6.8085,2.6776,.0311
11.66,7.5701,6.8078,2.6734,.0374
11.665,7.561,6.8043,2.7159,.0488
11.67,7.5467,6.803,2.7052,.0416
11.675,7.548,6.801,2.6802,.0339
11.68,7.5396,6.8,2.6624,.0246
11.685,7.5376,6.8,2.5453,.0096
11.69,7.5321,6.801,2.5339,.0094
11.695,7.5464,6.7994,2.6377,.0152
11.7,7.547,6.7984,2.7065,.0188
11.705,7.5503,6.7987,2.7671,.0195
11.71,7.5512,6.7987,2.7707,.0188
11.715,7.5632,6.7978,2.7276,.0157
11.72,7.5461,6.7965,2.6874,.0195
11.725,7.559,6.8069,2.6744,.0241
11.73,7.5551,6.7952,2.7075,.0295
11.735,7.5441,6.7936,2.7062,.0324
11.74,7.5428,6.7923,2.711,.0327
11.745,7.5389,6.7939,2.7208,.0327
11.75,7.5243,6.788,2.7007,.0301
11.755,7.5143,6.7903,2.6494,.024
11.76,7.5062,6.7897,2.6089,.0144
11.765,7.51,6.7887,2.5592,.0096
11.77,7.4997,6.788,2.616,.0159
11.775,7.4987,6.7867,2.6945,.0227
11.78,7.5075,6.7864,2.69,.0219
11.785,7.4971,6.7854,2.7175,.0185
11.79,7.5003,6.7816,2.723,.018
11.795,7.4919,6.7842,2.6799,.0157
11.8,7.4873,6.7858,2.6076,.0178
11.805,7.5006,6.7822,2.652,.0222
11.81,7.5003,6.7812,2.6981,.0245
11.815,7.5013,6.7835,2.6452,.0209
11.82,7.4844,6.7812,2.6747,.0214
11.825,7.4919,6.7803,2.6932,.0165
11.83,7.5081,6.7799,2.6432,.0151
11.835,7.511,6.7877,2.665,.0118
11.84,7.5026,6.7793,2.6546,.0071
11.845,7.486,6.7725,2.6883,.0081
11.85,7.4825,6.7793,2.6698,.0122
11.855,7.4805,6.7799,2.6981,.0128
11.86,7.4809,6.7783,2.726,.011
11.865,7.474,6.7783,2.6698,.0067
11.87,7.4838,6.7783,2.7036,.0068
11.875,7.4864,6.7773,2.6968,.0101
11.88,7.4766,6.777,2.7305,.0225
11.885,7.4753,6.7764,2.7636,.0313
11.89,7.4773,6.776,2.7616,.0342
11.895,7.4744,6.7747,2.7305,.0271
11.9,7.4734,6.7718,2.6569,.0245
11.905,7.4705,6.7731,2.6345,.0235
11.91,7.4744,6.7709,2.5949,.0188
11.915,7.4731,6.7715,2.6189,.0161
11.92,7.4672,6.7702,2.6754,.0165
11.925,7.4646,6.7709,2.6261,.0128
11.93,7.4604,6.7692,2.6611,.0115
11.935,7.486,6.7699,2.6458,.0102
11.94,7.4805,6.7702,2.6802,.012
11.945,7.4753,6.767,2.6786,.0133
11.95,7.474,6.7689,2.7321,.0186
11.955,7.475,6.7673,2.7282,.0241
11.96,7.4753,6.767,2.6945,.0316
11.965,7.4718,6.7627,2.7243,.0352
11.97,7.465,6.7637,2.7224,.0318
11.975,7.462,6.7647,2.665,.0237
11.98,7.453,6.7627,2.6332,.0146
11.985,7.4526,6.7605,2.5686,
11.99,7.4546,6.7621,2.5832,-.0018
11.995,7.4452,6.7627,2.6306,.0059
12,7.453,6.7624,2.7045,.0068
12.005,7.4325,6.7258,2.675,.0036
12.01,7.4218,6.7368,2.6938,.0025
12.015,7.4264,6.742,2.7049,.0044
12.02,7.4205,6.7378,2.6896,.0052
12.025,7.4166,6.7381,2.6773,.0029
12.03,7.4137,6.7371,2.6721,.0033
12.035,7.4176,6.7368,2.6578,.0046
12.04,7.4228,6.7374,2.6929,.0071
12.045,7.4228,6.7374,2.8294,.019
12.05,7.429,6.7355,2.8635,.0332
12.055,7.4286,6.7329,2.7947,.0475
12.06,7.4192,6.7319,2.8093,.064
12.065,7.4202,6.729,2.9848,.096
12.07,7.4147,6.7271,3.0312,.1255
12.075,7.402,6.7186,2.8842,.1372
12.08,7.3832,6.7134,2.8278,.1635
12.085,7.3608,6.7066,2.9296,.1979
12.09,7.342,6.695,2.939,.2179
12.095,7.3174,6.6888,2.8761,.238
12.1,7.2924,6.6791,2.9095,.2636
12.105,7.2645,6.6693,2.8891,.2853
12.11,7.2486,6.6573,2.8927,.3055
12.115,7.2376,6.6466,2.8794,.3298
12.12,7.2084,6.6327,2.8748,.3497
12.125,7.1627,6.6197,2.8836,.369
12.13,7.1448,6.6054,2.8249,.3837
12.135,7.1234,6.5908,2.8713,.4069
12.14,7.1001,6.5727,2.8544,.4247
12.145,7.0751,6.5548,2.8307,.4384
12.15,7.0329,6.5376,2.8537,.4404
12.155,6.9995,6.5156,2.8524,.4553
12.16,6.9739,6.5007,2.8314,.469
12.165,6.9366,6.4802,2.8469,.488
12.17,6.8961,6.4624,2.8745,.5035
12.175,6.8322,6.4394,2.82,.5207
12.18,6.79,6.4215,2.7704,.538
12.185,6.7235,6.3988,2.7843,.5506
12.19,6.7183,6.3771,2.7963,.5633
12.195,6.6771,6.3547,2.7798,.5727
12.2,6.6379,6.3294,2.8294,.5821
12.205,6.5837,6.3093,2.8031,.5923
12.21,6.5273,6.285,2.7798,.5846
12.215,6.4744,6.26,2.8093,.6
12.22,6.4257,6.2315,2.8281,.6246
12.225,6.3618,6.2081,2.8417,.6504
12.23,6.3093,6.1831,2.808,.6645
12.235,6.2717,6.1549,2.8126,.6873
12.24,6.1935,6.1228,2.8333,.7087
